订单号,支付时间,商品ID,商品名称,商家编码-SKU维度,商家编码-商品维度,商品规格,商品数量(件),商品单价(元),商品总价(元),订单金额(元),优惠金额(元),商家实收金额(元),订单状态,省份,城市,收货人姓名,收货人手机,收货地址,退款金额(元),退款原因,退款状态,支付方式,快递公司,快递单号,是否预售,运费(元),商品类目,百亿补贴
2605000403,2026-05-18 15:07:19,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,1,67.72,67.72,67.72,2.60,65.12,已付款,河北省,河北省,用户317,13866900281,河北省区测试路93号,25.48,质量问题,退款成功,花呗分期,顺丰速运,YT95247056728,否,0,服饰内衣,否
2605000347,2026-05-18 15:24:46,PD00005,男士运动休闲鞋透气款,SKU010,SP00005,39码-黑色,2,162.67,325.34,325.34,86.29,239.05,已签收,湖北省,武汉,用户231,13843273120,武汉区测试路177号,0,,,微信支付,中通快递,YT88621541277,否,0,运动户外,否
2605000080,2026-05-18 23:29:21,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,70.85,283.40,283.40,24.61,258.79,已发货,广东省,广州,用户874,13884795440,广州区测试路298号,0,,,支付宝,韵达快递,YT51708744111,否,0,服饰内衣,是
2605000399,2026-05-19 04:52:01,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,3,38.16,114.48,114.48,3.69,110.79,待发货,北京市,北京市,用户347,13883111777,北京市区测试路117号,0,,,微信支付,韵达快递,YT59189169750,是,0,食品生鲜,是
2605000396,2026-05-19 14:05:40,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,4,43.26,173.04,173.04,15.17,157.87,已付款,福建省,厦门,用户358,13823184503,厦门区测试路263号,0,,,支付宝,中通快递,YT54922568277,否,0,家居生活,是
2605000045,2026-05-19 16:17:45,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,1,27.60,27.60,27.60,4.85,22.75,已付款,江西省,江西省,用户94,13851873055,江西省区测试路119号,0,,,微信支付,申通快递,YT93323994065,否,0,母婴玩具,否
2605000335,2026-05-19 16:46:04,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,5,44.44,222.20,222.20,37.98,184.22,已发货,江苏省,南京,用户876,13820250586,南京区测试路239号,0,,,花呗分期,圆通速递,YT98217912660,否,0,食品生鲜,是
2605000093,2026-05-19 17:26:13,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,2,68.47,136.94,136.94,1.35,135.59,已付款,上海市,上海市,用户416,13878720722,上海市区测试路59号,0,,,支付宝,顺丰速运,YT55944798812,是,0,服饰内衣,否
2605000167,2026-05-19 21:17:11,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,1,37.72,37.72,37.72,10.53,27.19,已完成,北京市,北京市,用户327,13853059669,北京市区测试路164号,0,,,花呗分期,顺丰速运,YT67232501761,否,0,家居生活,否
2605000402,2026-05-19 22:52:10,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,1,14.56,14.56,14.56,3.49,11.07,已发货,湖北省,武汉,用户394,13825633484,武汉区测试路140号,0,,,花呗分期,中通快递,YT35531202562,否,0,数码电器,否
2605000276,2026-05-20 06:36:40,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,3,74.34,223.02,223.02,21.23,201.79,已签收,浙江省,杭州,用户345,13818915619,杭州区测试路163号,0,,,微信支付,韵达快递,YT78977035383,否,0,家居生活,否
2605000132,2026-05-20 08:47:07,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,4,64.73,258.92,258.92,9.19,249.73,已退款,四川省,成都,用户553,13883633487,成都区测试路55号,204.75,七天无理由退货,退款成功,花呗分期,申通快递,YT28168419586,否,0,服饰内衣,否
2605000199,2026-05-20 08:53:37,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,3,25.70,77.10,77.10,17.90,59.20,已退款,天津市,天津市,用户539,13877460931,天津市区测试路77号,24.11,发错货/漏发,退款成功,微信支付,韵达快递,YT11305325587,否,0,家居生活,否
2605000082,2026-05-20 09:29:10,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,5,31.07,155.35,155.35,38.46,116.89,已完成,浙江省,杭州,用户324,13855792893,杭州区测试路100号,0,,,支付宝,顺丰速运,YT11112550137,否,0,家居生活,否
2605000089,2026-05-20 09:53:40,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,2,16.34,32.68,32.68,2.45,30.23,待发货,河北省,河北省,用户838,13866127936,河北省区测试路214号,0,,,微信支付,申通快递,YT25883653739,否,0,数码电器,否
2605000175,2026-05-20 11:23:52,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,3,72.93,218.79,218.79,59.35,159.44,待发货,江苏省,南京,用户271,13819047517,南京区测试路217号,0,,,花呗分期,申通快递,YT76973372039,否,0,母婴玩具,否
2605000441,2026-05-20 13:35:59,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,2,122.67,245.34,245.34,39.82,205.52,已付款,河北省,河北省,用户340,13887271024,河北省区测试路43号,88.72,商品与描述不符,退款成功,微信支付,申通快递,YT83161311467,否,0,运动户外,否
2605000427,2026-05-20 19:06:35,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,4,40.37,161.48,161.48,46.72,114.76,已付款,北京市,北京市,用户352,13890589020,北京市区测试路55号,99.10,收到商品破损,退款成功,微信支付,韵达快递,YT98817604384,否,0,食品生鲜,是
2605000432,2026-05-20 21:12:54,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,4,51.36,205.44,205.44,8.36,197.08,已完成,北京市,北京市,用户49,13863992668,北京市区测试路124号,0,,,微信支付,中通快递,YT36475650419,否,0,食品生鲜,否
2605000126,2026-05-20 22:19:12,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,3,74.12,222.36,222.36,43.33,179.03,待发货,云南省,云南省,用户692,13892281636,云南省区测试路238号,0,,,花呗分期,极兔速递,YT62125919540,否,0,家居生活,否
2605000206,2026-05-21 04:35:11,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,5,11.23,56.15,56.15,7.51,48.64,待发货,四川省,成都,用户16,13881415294,成都区测试路37号,0,,,花呗分期,韵达快递,YT80213241492,是,0,数码电器,否
2605000043,2026-05-21 11:11:38,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,4,43.60,174.40,174.40,12.19,162.21,已签收,上海市,上海市,用户383,13850125114,上海市区测试路241号,0,,,花呗分期,韵达快递,YT70713925641,否,0,家居生活,否
2605000350,2026-05-21 11:37:07,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,67.63,270.52,270.52,13.88,256.64,已付款,浙江省,杭州,用户289,13897003946,杭州区测试路184号,0,,,支付宝,中通快递,YT75237652572,是,0,服饰内衣,否
2605000156,2026-05-21 15:38:22,PD00005,男士运动休闲鞋透气款,SKU012,SP00005,41码-白色,4,123.41,493.64,493.64,33.74,459.90,已退款,上海市,上海市,用户926,13879350716,上海市区测试路29号,166.65,商品与描述不符,退款成功,花呗分期,顺丰速运,YT86127663364,否,0,运动户外,否
2605000278,2026-05-22 01:27:10,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,3,25.64,76.92,76.92,6.62,70.30,已退款,江苏省,南京,用户109,13863250910,南京区测试路269号,58.29,质量问题,退款成功,微信支付,韵达快递,YT60716858460,是,0,数码电器,否
2605000129,2026-05-22 03:29:22,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,2,114.51,229.02,229.02,29.56,199.46,待发货,上海市,上海市,用户447,13818423286,上海市区测试路13号,0,,,支付宝,申通快递,YT83312817822,否,0,数码电器,否
2605000203,2026-05-22 07:00:07,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,75.38,301.52,301.52,60.41,241.11,已发货,四川省,成都,用户360,13832780432,成都区测试路285号,0,,,花呗分期,申通快递,YT43306451080,否,0,服饰内衣,否
2605000011,2026-05-22 08:35:03,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,2,38.44,76.88,76.88,15.64,61.24,已退款,云南省,云南省,用户419,13870379569,云南省区测试路298号,29.41,物流太慢,退款成功,支付宝,中通快递,YT81049659684,否,0,家居生活,是
2605000079,2026-05-22 08:38:24,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,1,49.52,49.52,49.52,13.60,35.92,已完成,广东省,广州,用户748,13837917811,广州区测试路137号,0,,,微信支付,韵达快递,YT15142334773,否,0,家居生活,否
2605000164,2026-05-22 11:24:16,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,4,67.73,270.92,270.92,66.94,203.98,已发货,浙江省,杭州,用户795,13815006809,杭州区测试路99号,0,,,微信支付,极兔速递,YT81943746714,否,0,食品生鲜,是
2605000401,2026-05-22 14:34:23,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,3,105.34,316.02,316.02,80.38,235.64,待发货,福建省,厦门,用户605,13896433413,厦门区测试路11号,0,,,支付宝,中通快递,YT61646848583,否,0,运动户外,否
2605000170,2026-05-22 17:51:52,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,5,27.53,137.65,137.65,12.24,125.41,已签收,四川省,成都,用户318,13852461471,成都区测试路278号,0,,,微信支付,极兔速递,YT94493010357,否,0,数码电器,否
2605000231,2026-05-22 20:00:41,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,2,95.19,190.38,190.38,7.89,182.49,已退款,北京市,北京市,用户674,13846272247,北京市区测试路207号,81.28,七天无理由退货,退款成功,花呗分期,中通快递,YT94619125012,否,0,母婴玩具,否
2605000369,2026-05-22 21:47:31,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,4,22.99,91.96,91.96,21.80,70.16,已付款,河北省,河北省,用户961,13861035269,河北省区测试路83号,0,,,支付宝,极兔速递,YT88554900646,否,0,食品生鲜,否
2605000385,2026-05-23 06:01:31,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,3,42.75,128.25,128.25,34.03,94.22,已退款,河南省,郑州,用户293,13812839148,郑州区测试路219号,31.99,收到商品破损,退款成功,支付宝,申通快递,YT92439809668,否,0,服饰内衣,否
2605000264,2026-05-23 06:31:01,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,2,83.65,167.30,167.30,21.46,145.84,待发货,北京市,北京市,用户117,13845839327,北京市区测试路51号,0,,,微信支付,申通快递,YT44872673029,否,0,家居生活,是
2605000087,2026-05-23 07:43:26,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,4,62.86,251.44,251.44,38.59,212.85,已签收,湖北省,武汉,用户644,13874171512,武汉区测试路209号,0,,,花呗分期,圆通速递,YT34609971432,否,0,家居生活,否
2605000289,2026-05-23 16:37:43,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,3,8.36,25.08,25.08,3.57,21.51,已签收,云南省,云南省,用户314,13864893086,云南省区测试路256号,0,,,花呗分期,申通快递,YT80622903847,否,0,数码电器,否
2605000377,2026-05-23 20:26:44,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,5,47.41,237.05,237.05,24.14,212.91,已付款,广东省,广州,用户418,13877669580,广州区测试路245号,0,,,花呗分期,韵达快递,YT69484595826,否,0,母婴玩具,否
2605000178,2026-05-24 05:25:33,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,4,56.18,224.72,224.72,1.19,223.53,已签收,四川省,成都,用户186,13850731970,成都区测试路44号,0,,,支付宝,顺丰速运,YT90930890955,是,0,家居生活,否
2605000391,2026-05-24 06:12:38,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,3,12.87,38.61,38.61,0.85,37.76,已签收,山东省,青岛,用户250,13850060893,青岛区测试路68号,0,,,支付宝,韵达快递,YT52826719256,否,0,数码电器,否
2605000021,2026-05-24 09:31:28,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,5,49.26,246.30,246.30,32.39,213.91,已发货,河北省,河北省,用户183,13842117865,河北省区测试路102号,0,,,支付宝,顺丰速运,YT63685784096,否,0,服饰内衣,否
2605000120,2026-05-24 09:57:21,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,5,48.69,243.45,243.45,23.13,220.32,已发货,安徽省,合肥,用户74,13890808312,合肥区测试路74号,0,,,支付宝,韵达快递,YT33183548071,是,0,家居生活,否
2605000370,2026-05-24 10:21:55,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,58.84,235.36,235.36,32.08,203.28,已付款,浙江省,杭州,用户387,13844781995,杭州区测试路277号,0,,,支付宝,韵达快递,YT92119186775,否,0,服饰内衣,否
2605000325,2026-05-24 23:06:36,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,4,54.33,217.32,217.32,8.50,208.82,待发货,天津市,天津市,用户27,13886900523,天津市区测试路261号,0,,,支付宝,极兔速递,YT61691115470,否,0,母婴玩具,否
2605000046,2026-05-25 00:20:49,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,5,46.03,230.15,230.15,62.10,168.05,已完成,重庆市,重庆市,用户90,13814843090,重庆市区测试路97号,0,,,支付宝,顺丰速运,YT34012650662,否,0,食品生鲜,否
2605000151,2026-05-25 02:27:37,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,5,89.21,446.05,446.05,23.69,422.36,已发货,广东省,广州,用户645,13823645428,广州区测试路193号,183.11,商品与描述不符,退款成功,微信支付,圆通速递,YT26148840221,否,0,母婴玩具,否
2605000294,2026-05-25 03:15:53,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,2,53.14,106.28,106.28,28.39,77.89,已签收,江苏省,南京,用户209,13834081854,南京区测试路212号,73.00,质量问题,退款成功,花呗分期,顺丰速运,YT49684616419,是,0,家居生活,否
2605000288,2026-05-25 03:23:54,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,3,85.34,256.02,256.02,48.85,207.17,待发货,河北省,河北省,用户577,13873468648,河北省区测试路72号,0,,,微信支付,极兔速递,YT27917326685,否,0,服饰内衣,否
2605000097,2026-05-25 06:39:35,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,4,150.50,602.00,602.00,94.27,507.73,已付款,河南省,郑州,用户810,13896748054,郑州区测试路85号,0,,,微信支付,圆通速递,YT11254663230,否,0,运动户外,否
2605000088,2026-05-25 12:30:48,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,2,21.20,42.40,42.40,1.15,41.25,待发货,湖南省,长沙,用户909,13843059013,长沙区测试路3号,0,,,支付宝,极兔速递,YT55469075437,否,0,数码电器,否
2605000239,2026-05-25 19:53:57,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,5,17.16,85.80,85.80,9.11,76.69,已付款,上海市,上海市,用户295,13882255507,上海市区测试路228号,0,,,支付宝,韵达快递,YT55794765414,否,0,数码电器,否
2605000143,2026-05-25 21:59:48,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,5,96.77,483.85,483.85,40.70,443.15,已付款,云南省,云南省,用户578,13832128121,云南省区测试路53号,0,,,支付宝,中通快递,YT27817493217,否,0,数码电器,否
2605000210,2026-05-26 03:10:50,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,4,129.06,516.24,516.24,30.06,486.18,已签收,湖北省,武汉,用户227,13837460945,武汉区测试路107号,0,,,支付宝,申通快递,YT45376448155,否,0,家居生活,否
2605000124,2026-05-26 08:53:02,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,4,155.95,623.80,623.80,107.01,516.79,已发货,广东省,广州,用户373,13813534726,广州区测试路188号,0,,,支付宝,极兔速递,YT56303081677,否,0,数码电器,否
2605000121,2026-05-26 12:48:48,PD00005,男士运动休闲鞋透气款,SKU012,SP00005,41码-白色,4,124.54,498.16,498.16,147.31,350.85,已付款,江西省,江西省,用户541,13810400682,江西省区测试路50号,0,,,花呗分期,韵达快递,YT78301168454,否,0,运动户外,是
2605000145,2026-05-26 15:09:21,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,4,59.73,238.92,238.92,55.32,183.60,已签收,云南省,云南省,用户380,13816696930,云南省区测试路114号,0,,,花呗分期,圆通速递,YT39257095206,否,0,家居生活,是
2605000085,2026-05-26 16:43:35,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,2,17.24,34.48,34.48,4.86,29.62,已发货,天津市,天津市,用户43,13848879070,天津市区测试路161号,0,,,支付宝,顺丰速运,YT66189570982,是,0,数码电器,否
2605000152,2026-05-26 18:22:46,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,1,43.26,43.26,43.26,4.97,38.29,已签收,江西省,江西省,用户541,13852015572,江西省区测试路157号,0,,,花呗分期,韵达快递,YT17423277729,否,0,食品生鲜,否
2605000194,2026-05-26 19:45:33,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,2,59.25,118.50,118.50,26.30,92.20,已完成,陕西省,陕西省,用户814,13847261689,陕西省区测试路276号,0,,,花呗分期,圆通速递,YT75791234064,否,0,服饰内衣,否
2605000195,2026-05-27 00:01:58,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,3,70.80,212.40,212.40,45.92,166.48,已完成,河南省,郑州,用户95,13887891948,郑州区测试路103号,0,,,微信支付,极兔速递,YT31369136999,否,0,服饰内衣,否
2605000181,2026-05-27 03:41:52,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,3,123.18,369.54,369.54,102.84,266.70,已发货,江西省,江西省,用户852,13861828030,江西省区测试路46号,0,,,支付宝,极兔速递,YT86029213051,否,0,运动户外,否
2605000397,2026-05-27 04:55:10,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,2,35.73,71.46,71.46,13.26,58.20,已签收,山东省,青岛,用户129,13823511908,青岛区测试路79号,0,,,花呗分期,申通快递,YT72500988582,否,0,食品生鲜,否
2605000065,2026-05-27 06:43:52,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,4,41.00,164.00,164.00,43.98,120.02,已签收,天津市,天津市,用户191,13899054630,天津市区测试路185号,0,,,花呗分期,中通快递,YT62045256227,是,0,家居生活,否
2605000159,2026-05-27 11:06:24,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,4,34.42,137.68,137.68,28.85,108.83,已退款,辽宁省,辽宁省,用户126,13853644692,辽宁省区测试路269号,44.60,不喜欢/效果不好,退款成功,微信支付,极兔速递,YT10075067242,否,0,食品生鲜,否
2605000081,2026-05-27 14:54:57,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,5,29.07,145.35,145.35,9.84,135.51,已退款,重庆市,重庆市,用户74,13894298890,重庆市区测试路181号,61.21,商品与描述不符,退款成功,支付宝,顺丰速运,YT90908535241,是,0,食品生鲜,否
2605000254,2026-05-27 15:09:28,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,2,18.23,36.46,36.46,9.71,26.75,已完成,湖北省,武汉,用户13,13842306382,武汉区测试路237号,0,,,花呗分期,申通快递,YT32419708197,否,0,数码电器,否
2605000034,2026-05-27 19:34:01,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,4,65.12,260.48,260.48,61.16,199.32,已完成,广东省,广州,用户432,13867280813,广州区测试路113号,0,,,支付宝,圆通速递,YT74782357555,否,0,家居生活,是
2605000340,2026-05-27 20:41:20,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,54.45,217.80,217.80,64.23,153.57,已付款,山东省,青岛,用户243,13881353654,青岛区测试路24号,0,,,微信支付,韵达快递,YT91310230577,否,0,服饰内衣,否
2605000302,2026-05-27 21:28:59,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,4,55.60,222.40,222.40,58.90,163.50,已完成,四川省,成都,用户761,13894784077,成都区测试路156号,0,,,支付宝,申通快递,YT51088165482,否,0,服饰内衣,否
